Texto,Séc,Data,Região,Lugar,Documento,Notário
Textos Notariais in Clíticos na História do Português,12,2ª metade do século 12,Douro Litoral,Moreira,CHP001,
Documentos Notariais,12,2ª metade do século 12,Douro Litoral,Pedroso,DN001,
Documentos Notariais,12,2ª metade do século 12,Douro Litoral,Moreira,DN002,
Documentos Privados,12,1173?,Minho,Braga,DP001,
Documentos Privados,12,2ª metade do século 12,Beira Litoral,Coimbra,DP002,
Documentos Privados,12,1184,Douro Litoral,Pendorada,DP003,
Documentos Privados,12,2ª metade do século 12,Douro Litoral,Guimarães,DP004,
Cantigas de Escárnio e Maldizer,13,,,,CEM001,
Cantigas de Escárnio e Maldizer,13,,,,CEM002,
Cantigas de Escárnio e Maldizer,13,,,,CEM003,
Cantigas de Escárnio e Maldizer,13,,,,CEM004,
Cantigas de Escárnio e Maldizer,13,,,,CEM005,
Cantigas de Escárnio e Maldizer,13,,,,CEM006,
Cantigas de Escárnio e Maldizer,13,,,,CEM007,
Cantigas de Escárnio e Maldizer,13,,,,CEM008,
Cantigas de Escárnio e Maldizer,13,,,,CEM009,
Cantigas de Escárnio e Maldizer,13,,,,CEM010,
Cantigas de Escárnio e Maldizer,13,,,,CEM011,
Cantigas de Escárnio e Maldizer,13,1211-1217,,,CEM012-trad,
Cantigas de Escárnio e Maldizer,13,,,,CEM013,
Cantigas de Escárnio e Maldizer,13,1201,,,CEM014,
Cantigas de Escárnio e Maldizer,13,1230-1235,,,CEM015,
Cantigas de Escárnio e Maldizer,13,,,,CEM016,
Cantigas de Escárnio e Maldizer,13,,,,CEM017,
Cantigas de Escárnio e Maldizer,13,,,,CEM018,
Cantigas de Escárnio e Maldizer,13,,,,CEM019,
Cantigas de Escárnio e Maldizer,13,,,,CEM020,
Cantigas de Escárnio e Maldizer,13,,,,CEM021,
Cantigas de Escárnio e Maldizer,13,,,,CEM022,
Cantigas de Escárnio e Maldizer,13,,,,CEM023,
Cantigas de Escárnio e Maldizer,13,,,,CEM024,
Cantigas de Escárnio e Maldizer,13,1253,,,CEM025,
Cantigas de Escárnio e Maldizer,13,1266,,,CEM026,
Cantigas de Escárnio e Maldizer,13,1248-1252,,,CEM027,
Cantigas de Escárnio e Maldizer,13,,,,CEM028,
Cantigas de Escárnio e Maldizer,13,,,,CEM029,
Cantigas de Escárnio e Maldizer,13,,,,CEM030,
Cantigas de Escárnio e Maldizer,13,,,,CEM031,
Cantigas de Escárnio e Maldizer,13,,,,CEM032,
Cantigas de Escárnio e Maldizer,13,,,,CEM033,
Cantigas de Escárnio e Maldizer,13,,,,CEM034,
Cantigas de Escárnio e Maldizer,13,,,,CEM035,
Cantigas de Escárnio e Maldizer,13,,,,CEM036,
Cantigas de Escárnio e Maldizer,13,,,,CEM037,
Cantigas de Escárnio e Maldizer,13,,,,CEM038,
Cantigas de Escárnio e Maldizer,13,,,,CEM039,
Cantigas de Escárnio e Maldizer,13,,,,CEM040,
Cantigas de Escárnio e Maldizer,13,,,,CEM041,
Cantigas de Escárnio e Maldizer,13,,,,CEM042,
Cantigas de Escárnio e Maldizer,13,,,,CEM043,
Cantigas de Escárnio e Maldizer,13,,,,CEM044,
Cantigas de Escárnio e Maldizer,13,,,,CEM045,
Cantigas de Escárnio e Maldizer,13,,,,CEM046,
Cantigas de Escárnio e Maldizer,13,,,,CEM047,
Cantigas de Escárnio e Maldizer,13,,,,CEM048,
Cantigas de Escárnio e Maldizer,13,,,,CEM049,
Cantigas de Escárnio e Maldizer,13,,,,CEM050,
Cantigas de Escárnio e Maldizer,13,,,,CEM051,
Cantigas de Escárnio e Maldizer,13,,,,CEM052,
Cantigas de Escárnio e Maldizer,13,,,,CEM053,
Cantigas de Escárnio e Maldizer,13,,,,CEM054,
Cantigas de Escárnio e Maldizer,13,1272,,,CEM055,
Cantigas de Escárnio e Maldizer,13,,,,CEM056,
Cantigas de Escárnio e Maldizer,13,,,,CEM057,
Cantigas de Escárnio e Maldizer,13,,,,CEM058,
Cantigas de Escárnio e Maldizer,13,,,,CEM059,
Cantigas de Escárnio e Maldizer,13,,,,CEM060,
Cantigas de Escárnio e Maldizer,13,,,,CEM061,
Cantigas de Escárnio e Maldizer,13,,,,CEM062,
Cantigas de Escárnio e Maldizer,13,,,,CEM063,
Cantigas de Escárnio e Maldizer,13,,,,CEM064,
Cantigas de Escárnio e Maldizer,13,,,,CEM065,
Cantigas de Escárnio e Maldizer,13,,,,CEM066,
Cantigas de Escárnio e Maldizer,13,,,,CEM067,
Cantigas de Escárnio e Maldizer,13,,,,CEM068,
Cantigas de Escárnio e Maldizer,13,,,,CEM069,
Cantigas de Escárnio e Maldizer,13,,,,CEM070,
Cantigas de Escárnio e Maldizer,13,,,,CEM071,
Cantigas de Escárnio e Maldizer,13,,,,CEM072,
Cantigas de Escárnio e Maldizer,13,,,,CEM073,
Cantigas de Escárnio e Maldizer,13,,,,CEM074,
Cantigas de Escárnio e Maldizer,13,,,,CEM075,
Cantigas de Escárnio e Maldizer,13,,,,CEM076,
Cantigas de Escárnio e Maldizer,13,1248-1250,,,CEM077,
Cantigas de Escárnio e Maldizer,13,,,,CEM078,
Cantigas de Escárnio e Maldizer,13,,,,CEM079,
Cantigas de Escárnio e Maldizer,13,,,,CEM080,
Cantigas de Escárnio e Maldizer,13,,,,CEM081,
Cantigas de Escárnio e Maldizer,13,,,,CEM082,
Cantigas de Escárnio e Maldizer,13,,,,CEM083,
Cantigas de Escárnio e Maldizer,13,,,,CEM084,
Cantigas de Escárnio e Maldizer,13,,,,CEM085,
Cantigas de Escárnio e Maldizer,13,,,,CEM086,
Cantigas de Escárnio e Maldizer,13,,,,CEM087,
Cantigas de Escárnio e Maldizer,13,1247,,,CEM088,
Cantigas de Escárnio e Maldizer,13,1247,,,CEM089,
Cantigas de Escárnio e Maldizer,13,,,,CEM090,
Cantigas de Escárnio e Maldizer,13,,,,CEM091,
Cantigas de Escárnio e Maldizer,13,,,,CEM092,
Cantigas de Escárnio e Maldizer,13,,,,CEM093,
Cantigas de Escárnio e Maldizer,13,,,,CEM094,
Cantigas de Escárnio e Maldizer,13,,,,CEM095,
Cantigas de Escárnio e Maldizer,13,,,,CEM096,
Cantigas de Escárnio e Maldizer,13,,,,CEM097,
Cantigas de Escárnio e Maldizer,13,1252,,,CEM098,
Cantigas de Escárnio e Maldizer,13,,,,CEM099,
Cantigas de Escárnio e Maldizer,13,,,,CEM100,
Cantigas de Escárnio e Maldizer,13,,,,CEM101,
Cantigas de Escárnio e Maldizer,13,,,,CEM102,
Cantigas de Escárnio e Maldizer,13,,,,CEM103,
Cantigas de Escárnio e Maldizer,13,,,,CEM104,
Cantigas de Escárnio e Maldizer,13,,,,CEM105,
Cantigas de Escárnio e Maldizer,13,,,,CEM106,
Cantigas de Escárnio e Maldizer,13,,,,CEM107,
Cantigas de Escárnio e Maldizer,13,,,,CEM108,
Cantigas de Escárnio e Maldizer,13,,,,CEM109,
Cantigas de Escárnio e Maldizer,13,,,,CEM110,
Cantigas de Escárnio e Maldizer,13,,,,CEM111,
Cantigas de Escárnio e Maldizer,13,,,,CEM112,
Cantigas de Escárnio e Maldizer,13,,,,CEM113,
Cantigas de Escárnio e Maldizer,13,,,,CEM114,
Cantigas de Escárnio e Maldizer,13,,,,CEM115,
Cantigas de Escárnio e Maldizer,13,1268-1275,,,CEM116,
Cantigas de Escárnio e Maldizer,13,,,,CEM117,
Cantigas de Escárnio e Maldizer,13,,,,CEM118,
Cantigas de Escárnio e Maldizer,13,,,,CEM119,
Cantigas de Escárnio e Maldizer,13,,,,CEM120,
Cantigas de Escárnio e Maldizer,13,,,,CEM121,
Cantigas de Escárnio e Maldizer,13,,,,CEM122,
Cantigas de Escárnio e Maldizer,13,,,,CEM123,
Cantigas de Escárnio e Maldizer,13,,,,CEM124,
Cantigas de Escárnio e Maldizer,13,,,,CEM125,
Cantigas de Escárnio e Maldizer,13,,,,CEM126,
Cantigas de Escárnio e Maldizer,13,,,,CEM127,
Cantigas de Escárnio e Maldizer,13,,,,CEM128,
Cantigas de Escárnio e Maldizer,13,,,,CEM129,
Cantigas de Escárnio e Maldizer,13,,,,CEM130,
Cantigas de Escárnio e Maldizer,13,,,,CEM131,
Cantigas de Escárnio e Maldizer,13,,,,CEM132,
Cantigas de Escárnio e Maldizer,13,,,,CEM133,
Cantigas de Escárnio e Maldizer,13,,,,CEM134,
Cantigas de Escárnio e Maldizer,13,,,,CEM135,
Cantigas de Escárnio e Maldizer,13,1259-1265,,,CEM136,
Cantigas de Escárnio e Maldizer,13,1259-1265,,,CEM137,
Cantigas de Escárnio e Maldizer,13,,,,CEM138,
Cantigas de Escárnio e Maldizer,13,,,,CEM139,
Cantigas de Escárnio e Maldizer,13,,,,CEM140,
Cantigas de Escárnio e Maldizer,13,,,,CEM141,
Cantigas de Escárnio e Maldizer,13,,,,CEM142,
Cantigas de Escárnio e Maldizer,13,,,,CEM143,
Cantigas de Escárnio e Maldizer,13,,,,CEM144,
Cantigas de Escárnio e Maldizer,13,,,,CEM145,
Cantigas de Escárnio e Maldizer,13,,,,CEM146,
Cantigas de Escárnio e Maldizer,13,,,,CEM147,
Cantigas de Escárnio e Maldizer,13,,,,CEM148,
Cantigas de Escárnio e Maldizer,13,,,,CEM149,
Cantigas de Escárnio e Maldizer,13,,,,CEM150,
Cantigas de Escárnio e Maldizer,13,,,,CEM151,
Cantigas de Escárnio e Maldizer,13,,,,CEM152,
Cantigas de Escárnio e Maldizer,13,,,,CEM153,
Cantigas de Escárnio e Maldizer,13,,,,CEM154,
Cantigas de Escárnio e Maldizer,13,,,,CEM155,
Cantigas de Escárnio e Maldizer,13,,,,CEM156,
Cantigas de Escárnio e Maldizer,13,,,,CEM157,
Cantigas de Escárnio e Maldizer,13,,,,CEM158,
Cantigas de Escárnio e Maldizer,13,,,,CEM159,
Cantigas de Escárnio e Maldizer,13,,,,CEM160,
Cantigas de Escárnio e Maldizer,13,,,,CEM161,
Cantigas de Escárnio e Maldizer,13,,,,CEM162,
Cantigas de Escárnio e Maldizer,13,,,,CEM163,
Cantigas de Escárnio e Maldizer,13,,,,CEM164,
Cantigas de Escárnio e Maldizer,13,,,,CEM165,
Cantigas de Escárnio e Maldizer,13,,,,CEM166,
Cantigas de Escárnio e Maldizer,13,,,,CEM167,
Cantigas de Escárnio e Maldizer,13,,,,CEM168,
Cantigas de Escárnio e Maldizer,13,,,,CEM169,
Cantigas de Escárnio e Maldizer,13,,,,CEM170,
Cantigas de Escárnio e Maldizer,13,,,,CEM171,
Cantigas de Escárnio e Maldizer,13,,,,CEM172,
Cantigas de Escárnio e Maldizer,13,,,,CEM173,
Cantigas de Escárnio e Maldizer,13,,,,CEM174,
Cantigas de Escárnio e Maldizer,13,,,,CEM175,
Cantigas de Escárnio e Maldizer,13,,,,CEM176,
Cantigas de Escárnio e Maldizer,13,,,,CEM177,
Cantigas de Escárnio e Maldizer,13,,,,CEM178,
Cantigas de Escárnio e Maldizer,13,,,,CEM179,
Cantigas de Escárnio e Maldizer,13,,,,CEM180,
Cantigas de Escárnio e Maldizer,13,,,,CEM181,
Cantigas de Escárnio e Maldizer,13,,,,CEM182,
Cantigas de Escárnio e Maldizer,13,,,,CEM183,
Cantigas de Escárnio e Maldizer,13,,,,CEM184,
Cantigas de Escárnio e Maldizer,13,,,,CEM185,
Cantigas de Escárnio e Maldizer,13,,,,CEM186,
Cantigas de Escárnio e Maldizer,13,,,,CEM187,
Cantigas de Escárnio e Maldizer,13,,,,CEM188,
Cantigas de Escárnio e Maldizer,13,,,,CEM189,
